X inicial Newton,Y inicial Newton,X final Newton,Y final Newton,Valor final Newton,Iteraciones Newton
90,-20,2.7468027710448357,-2.903534027771177,-64.19561235905536,14
90,-10,2.7468027710448357,-2.903534027771177,-64.19561235905536,14
90,0,2.7468027710448357,0.1567312567803401,-24.833834296228584,14
90,10,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,20,2.7468027710448357,2.7468027709908367,-50.05889331056788,14
90,30,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,40,2.7468027710448357,2.7468027709908367,-50.05889331056788,14
90,50,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,60,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,70,2.7468027710448357,2.746802770990837,-50.05889331056788,14
90,80,2.7468027710448357,2.7468027709910796,-50.05889331056788,14
90,90,2.7468027710448357,2.7468027710448357,-50.05889331056788,14
90,100,2.7468027710448357,2.7468027739191356,-50.05889331056788,14
100,-100,2.7468027739191356,-2.9035340278944233,-64.19561235905536,14
100,-90,2.7468027739191356,-2.9035340277723662,-64.19561235905536,14
100,-80,2.7468027739191356,-2.903534027771179,-64.19561235905536,14
100,-70,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-60,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-50,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-40,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-30,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-20,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,-10,2.7468027739191356,-2.903534027771177,-64.19561235905536,14
100,0,2.7468027739191356,0.1567312567803401,-24.833834296228588,14
100,10,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,20,2.7468027739191356,2.7468027709908367,-50.05889331056789,14
100,30,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,40,2.7468027739191356,2.7468027709908367,-50.05889331056789,14
100,50,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,60,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,70,2.7468027739191356,2.746802770990837,-50.05889331056788,14
100,80,2.7468027739191356,2.7468027709910796,-50.05889331056788,14
100,90,2.7468027739191356,2.7468027710448357,-50.05889331056788,14
100,100,2.7468027739191356,2.7468027739191356,-50.05889331056789,14
